,Price
5288,1865000.0
5289,2100000.0
5290,1587000.0
5291,2365000.0
5292,2200000.0
5293,2320000.0
5294,1462000.0
5295,943000.0
5296,655000.0
5297,569000.0
5298,755000.0
5299,1130000.0
5300,960000.0
5301,1050000.0
5302,900000.0
5303,806000.0
5305,700000.0
5306,980000.0
5307,881100.0
5308,1301000.0
5309,940000.0
5310,1715000.0
5311,1780000.0
5312,2150000.0
5313,1730000.0
5314,1225000.0
5315,1445000.0
5316,990000.0
5317,1400000.0
5318,1550000.0
5319,1170000.0
5320,675000.0
5321,880000.0
5322,1530000.0
5323,1350000.0
5324,832000.0
5325,2400000.0
5326,1211000.0
5327,1395000.0
5328,1630000.0
5329,1160000.0
5330,1065000.0
5331,1361500.0
5332,945000.0
5333,860000.0
5334,1637000.0
5335,1145000.0
5336,1322000.0
5337,1013000.0
5338,840000.0
5339,1150000.0
5340,1900000.0
5341,890500.0
5342,2340000.0
5343,1370000.0
5344,1400000.0
5345,1310000.0
5346,1833000.0
5347,855000.0
5348,930000.0
5349,1640000.0
5350,1480000.0
5351,672000.0
5352,1055000.0
5353,1435000.0
5354,842500.0
5355,1345000.0
5356,849000.0
5357,1425000.0
5358,1345000.0
5359,1725000.0
5360,600000.0
5361,1505000.0
5362,850000.0
5363,956000.0
5364,1740000.0
5365,574000.0
5366,730000.0
5367,930000.0
5368,800000.0
5369,1111000.0
5370,900000.0
5371,822500.0
5372,1400000.0
5373,800000.0
5374,1531000.0
5375,1040000.0
5376,1940000.0
5377,940000.0
5378,1515000.0
5379,1350000.0
5380,2300000.0
5381,1302500.0
5382,1420200.0
5383,970000.0
5384,955000.0
5385,1810000.0
5386,1020000.0
5387,1250000.0
5388,1850000.0
5389,760000.0
5390,1850000.0
5391,286000.0
5392,1375000.0
5393,1425500.0
5394,1320000.0
5395,1270000.0
5396,1060000.0
5397,1425000.0
5398,1400000.0
5399,1210000.0
5400,1450000.0
5401,1205000.0
5402,1200000.0
5403,1007500.0
5404,1305000.0
5405,1224000.0
5406,1020000.0
5407,1000000.0
5409,1090000.0
5410,947500.0
5411,836000.0
5412,1417250.0
5413,980000.0
5414,1110000.0
5415,950000.0
5416,931000.0
5417,1000000.0
5418,1200000.0
5419,987000.0
5420,937000.0
5421,1426000.0
5422,910000.0
5423,1385000.0
5424,901000.0
5425,1300000.0
5426,975000.0
5427,1070000.0
5428,605000.0
5429,960000.0
5430,725000.0
5431,981000.0
5432,975000.0
5433,800000.0
5434,921000.0
5435,917000.0
5436,890000.0
5437,1191000.0
5438,1130000.0
5439,1035000.0
5440,920000.0
5441,1160000.0
5442,825000.0
5443,1035000.0
5444,1321000.0
5445,860000.0
5446,1175000.0
5447,1090500.0
5448,1289000.0
5449,1401500.0
5450,935000.0
5451,1188000.0
5452,828000.0
5453,1072000.0
5455,730000.0
5456,651000.0
5457,696000.0
5458,720000.0
5459,835000.0
5460,760000.0
5461,1170000.0
5462,1150000.0
5463,920000.0
5464,1110000.0
5465,1400000.0
5466,1800000.0
5467,1440000.0
5468,1300000.0
5469,1285000.0
5470,1500000.0
5471,1205000.0
5472,1720000.0
5473,1600000.0
5474,944000.0
5475,1385000.0
5477,572000.0
5478,1640000.0
5479,1450000.0
5480,1530000.0
5481,1352000.0
5482,1360000.0
5483,1530000.0
5484,1728000.0
5485,1387000.0
5486,870000.0
5487,1250000.0
5488,1327000.0
5489,670000.0
5490,1400000.0
5491,620000.0
5492,1150000.0
5493,850000.0
5494,1850000.0
5496,730000.0
5497,1800000.0
5498,1700000.0
5499,2248000.0
5500,1260000.0
5501,1267000.0
5502,1750000.0
5503,1635000.0
5504,1406000.0
5505,1640000.0
5506,1800000.0
5507,2420000.0
5508,1335000.0
5509,1451000.0
5510,1480000.0
5511,1750000.0
5512,1340000.0
5513,1400000.0
5514,1586000.0
5515,1408000.0
5516,1028800.0
5517,1840000.0
5518,880000.0
5519,2000000.0
5520,901000.0
5521,757000.0
5522,902000.0
5523,865000.0
5524,800000.0
5525,1016000.0
5526,992000.0
5527,1001000.0
5528,960000.0
5529,755000.0
5531,815500.0
5532,1001000.0
5533,1030000.0
5534,1105000.0
5535,888000.0
5536,850000.0
5537,912000.0
5538,1100000.0
5539,1080000.0
5540,1105000.0
5541,880000.0
5542,840000.0
5543,940000.0
5544,1100000.0
5545,1500000.0
5546,1470000.0
5547,1160000.0
5548,820000.0
5549,975000.0
5550,1060000.0
5551,680000.0
5552,1430000.0
5553,1370000.0
5554,1355000.0
5555,1420000.0
5556,1610000.0
5557,910500.0
5558,1365000.0
5559,1300000.0
5560,861500.0
5561,1670000.0
5562,1400000.0
5563,1076000.0
5564,1100000.0
5565,1200000.0
5566,1090000.0
5567,1220000.0
5568,1800000.0
5569,1641000.0
5570,745500.0
5571,1260000.0
5572,1656000.0
5573,770000.0
5574,1255000.0
5575,926000.0
5576,1256000.0
5577,900000.0
5578,1561000.0
5579,1410000.0
5580,1220500.0
5581,1920000.0
5582,1540000.0
5583,1160000.0
5584,1820000.0
5585,1620000.0
5586,910000.0
5587,1965000.0
5588,922000.0
5589,1321188.0
5590,1025000.0
5591,826000.0
5592,962000.0
5593,800000.0
5594,710000.0
5595,920000.0
5596,940000.0
5597,655800.0
5598,1210000.0
5599,995000.0
5600,1380000.0
5601,962000.0
5602,1220000.0
5603,930000.0
5604,930000.0
5605,1305000.0
5606,910000.0
5607,810000.0
5608,776000.0
5609,1002500.0
5610,1120000.0
5611,950000.0
5612,1620000.0
5613,1030000.0
5614,1046000.0
5615,716000.0
5616,740000.0
5617,950000.0
5618,1280000.0
5619,1040000.0
5620,922000.0
5621,2415000.0
5622,1675000.0
5623,801000.0
5624,770000.0
5625,993000.0
5626,891500.0
5627,805000.0
5628,680000.0
5629,827500.0
5630,988000.0
5631,896000.0
5632,1199000.0
5633,1100000.0
5635,930000.0
5636,1151000.0
5637,670000.0
5638,1316000.0
5639,816000.0
5640,945000.0
5641,760000.0
5642,900000.0
5643,1230000.0
5644,1560000.0
5646,820000.0
5647,1530000.0
5648,1400000.0
5649,1200000.0
5650,1325500.0
5651,975000.0
5652,1820000.0
5653,1700000.0
5654,1215000.0
5655,828000.0
5656,1650000.0
5657,1370000.0
5658,1070000.0
5659,1075000.0
5660,1005000.0
5661,1250000.0
5662,1230000.0
5663,1220000.0
5664,1000000.0
5665,1050000.0
5666,730000.0
5667,1195000.0
5668,600000.0
5669,740000.0
5670,990000.0
5671,1100000.0
5672,940000.0
5673,1567000.0
5674,1262000.0
5675,1210000.0
5676,1130000.0
5677,950000.0
5678,830000.0
5679,780000.0
5680,1020000.0
5681,1330000.0
5682,1126000.0
5683,660000.0
5684,770000.0
5685,895500.0
5686,1350000.0
5687,617500.0
5688,970000.0
5689,657000.0
5690,710000.0
5691,875000.0
5692,840000.0
5693,1076000.0
5694,1400000.0
5695,1080000.0
5696,1065000.0
5697,773000.0
5698,1190000.0
5699,1015000.0
5700,1020000.0
5701,773000.0
5702,1100000.0
5703,1007000.0
5704,1155000.0
5705,746000.0
5706,1160000.0
5707,1105000.0
5708,591000.0
5709,960000.0
5710,1312000.0
5711,960000.0
5712,935000.0
5713,810000.0
5714,1200000.0
5715,944000.0
5716,510000.0
5717,1450000.0
5718,1405000.0
5719,1337000.0
5720,1300000.0
5721,1315000.0
5722,1010000.0
5723,980000.0
5724,950000.0
5725,1130000.0
5726,1370000.0
5727,1215000.0
5728,1300000.0
5729,1370000.0
5730,1186000.0
5731,800000.0
5732,845000.0
5733,1305000.0
5734,635000.0
5735,660000.0
5736,730000.0
5737,676000.0
5738,805000.0
5739,802000.0
5740,650000.0
5741,650000.0
5742,752000.0
5743,650000.0
5744,695000.0
5745,2920000.0
5746,1635000.0
5747,1105000.0
5748,1330000.0
5749,1385000.0
5750,1470000.0
5751,1010000.0
5752,1266000.0
5753,1200000.0
5754,885000.0
5755,2161000.0
5756,1485000.0
5757,940000.0
5759,970000.0
5760,1000000.0
5761,1126000.0
5762,1746000.0
5763,1285000.0
5764,1475000.0
5765,1100000.0
5766,1425000.0
5767,1550000.0
5768,1286000.0
5769,1200000.0
5770,1382500.0
5771,1600000.0
5772,1310000.0
5773,1980000.0
5774,1335000.0
5775,1590000.0
5776,2000000.0
5777,860000.0
5778,1700000.0
5779,1575000.0
5780,950000.0
5781,1655000.0
5782,1950000.0
5783,905000.0
5784,1255000.0
5785,1020000.0
5786,790000.0
5787,2270000.0
5788,1300000.0
5789,1310000.0
5790,1112000.0
5791,910000.0
5792,1190000.0
5793,865000.0
5794,2175000.0
5795,890000.0
5796,2700000.0
5797,1101000.0
5798,1010000.0
5799,2155000.0
5800,1900000.0
5801,888000.0
5802,1020000.0
5803,1160000.0
5804,844000.0
5805,1860000.0
5806,1676000.0
5807,1300000.0
5808,810000.0
5809,1255000.0
5810,665000.0
5811,2315000.0
5812,1170000.0
5813,1715000.0
5814,1396500.0
5815,1474000.0
5816,980000.0
5817,1035000.0
5818,1760000.0
5819,975000.0
5820,1095000.0
5821,1225000.0
5822,2004000.0
5823,1400000.0
5824,1090000.0
5825,1830000.0
5826,980000.0
5827,1310000.0
5828,1050000.0
5829,1700000.0
5830,1610000.0
5831,1420000.0
5832,1950000.0
5833,1820000.0
5834,1900000.0
5835,1080000.0
5836,1450000.0
5837,1340000.0
5838,2340000.0
5839,1634000.0
5840,1650000.0
5841,1130000.0
5843,1510000.0
5844,2315000.0
5845,1343000.0
5846,695000.0
5847,995000.0
5848,1750000.0
5849,1822000.0
5850,1100000.0
5851,1610000.0
5852,970000.0
5853,970000.0
5854,2990000.0
5855,1050000.0
5856,1290000.0
5857,1605000.0
5858,1415000.0
5859,1232000.0
5860,1305000.0
5861,1516000.0
5862,1000000.0
5863,1240000.0
5864,1590000.0
5865,1275000.0
5866,1350000.0
5867,1512000.0
5868,2042000.0
5869,1260000.0
5870,1650000.0
5871,1225000.0
5872,2775000.0
5873,1307500.0
5874,1550000.0
5875,1335000.0
5876,1515000.0
5877,1386000.0
5878,1700000.0
5879,1341500.0
5880,1685000.0
5881,1320000.0
5882,1300000.0
5883,1550000.0
5884,1350000.0
5885,1100000.0
5886,926000.0
5887,950000.0
5888,1430000.0
5889,913000.0
5890,1060000.0
5891,806000.0
5892,1075000.0
5893,1570000.0
5894,777000.0
5895,1040000.0
5896,1002000.0
5897,1310000.0
5898,813000.0
5899,1218000.0
5900,892000.0
5901,647000.0
5902,865000.0
5903,1350000.0
5904,476000.0
5905,830000.0
5906,920000.0
5907,690000.0
5908,800000.0
5909,770000.0
5910,1100000.0
5911,925000.0
5912,770000.0
5913,900000.0
5914,770000.0
5915,840000.0
5916,1005000.0
5917,550000.0
5918,855333.0
5919,900000.0
5920,955000.0
5921,601000.0
5922,755000.0
5923,1400000.0
5924,1005000.0
5925,860000.0
5926,1306000.0
5927,1250000.0
5928,1138000.0
5929,840000.0
5930,1071888.0
5931,821000.0
5932,1071888.0
5933,972000.0
5934,970000.0
5935,1453000.0
5936,1300000.0
5937,1260000.0
5938,921000.0
5939,955000.0
5940,725000.0
5941,1000000.0
5942,1006000.0
5943,1010000.0
5944,880000.0
5945,1076000.0
5946,1045000.0
5947,600000.0
5948,1225000.0
5949,1035000.0
5950,690000.0
5951,1050000.0
5952,1045000.0
5953,1033000.0
5954,991000.0
5955,1641000.0
5956,1025000.0
5957,633500.0
5958,1180000.0
5959,1124000.0
5960,1225000.0
5961,1600000.0
5963,1615000.0
5964,1351000.0
5965,1205000.0
5966,676000.0
5967,1145000.0
5968,1600000.0
5969,1840000.0
5970,1410000.0
5971,1245000.0
5972,1750000.0
5973,1225000.0
5974,1365000.0
5975,1415000.0
5976,1610000.0
5977,1495000.0
5978,875000.0
5979,1525000.0
5981,1114000.0
5982,1210000.0
5983,1292000.0
5984,912000.0
5985,875000.0
5986,1150000.0
5987,1382000.0
5988,981000.0
5989,876000.0
5990,802000.0
5991,995000.0
5992,881500.0
5993,900000.0
5994,580000.0
5995,937500.0
5996,1080000.0
5997,1000000.0
5998,1235000.0
5999,801347.0
6000,921000.0
6002,800000.0
6003,1067000.0
6004,1310000.0
6005,1260500.0
6006,850500.0
6007,980500.0
6008,1068000.0
6009,937500.0
6010,1126000.0
6011,770000.0
6012,985100.0
6013,1410000.0
6014,815000.0
6015,1042500.0
6016,1120000.0
6017,945000.0
6018,1218500.0
6019,1215000.0
6020,1265000.0
6021,1050000.0
6022,880000.0
6023,1150000.0
6024,1122000.0
6025,1250000.0
6026,840000.0
6027,1140000.0
6028,1110000.0
6029,950000.0
6030,955500.0
6031,1450000.0
6032,985000.0
6033,1401000.0
6034,2250000.0
6035,1715000.0
6036,1960000.0
6037,1708000.0
6038,758000.0
6039,1920000.0
6040,1256000.0
6041,1918000.0
6042,900000.0
6043,1875000.0
6044,1250000.0
6045,1360000.0
6046,1770000.0
6047,1836000.0
6048,1250000.0
6049,810000.0
6050,1322000.0
6051,765000.0
6052,973000.0
6053,1845000.0
6054,1535000.0
6055,2005000.0
6056,1500000.0
6057,1390000.0
6058,940000.0
6059,1850000.0
6060,820000.0
6061,940000.0
6062,1668000.0
6063,981000.0
6064,1690000.0
6065,1177000.0
6066,2050000.0
6067,1300000.0
6068,2250000.0
6069,1486000.0
6070,790000.0
6071,1565000.0
6072,1900000.0
6073,2110000.0
6074,1103000.0
6075,1005500.0
6076,1450000.0
6077,1540000.0
6078,1510000.0
6079,1870000.0
6080,1700000.0
6081,1000000.0
6082,820000.0
6083,1315000.0
6084,940000.0
6085,1300000.0
6086,1300000.0
6087,1270000.0
6088,1485000.0
6089,1137500.0
6090,1415000.0
6091,1051000.0
6092,1206000.0
6093,1350000.0
6094,1320000.0
6095,672000.0
6096,1630000.0
6097,1230000.0
6098,1250000.0
6099,1060000.0
6100,2475000.0
6101,1230000.0
6102,1805000.0
6104,2200000.0
6105,1717500.0
6106,1851000.0
6108,1928000.0
6112,965000.0
6118,800000.0
6119,770000.0
6120,915000.0
6121,975000.0
6122,770000.0
6123,780000.0
6124,600000.0
6125,1465000.0
6126,955000.0
6127,767000.0
6128,1196000.0
6129,731000.0
6130,555000.0
6131,585000.0
6132,605000.0
6133,495000.0
6134,452000.0
6135,522500.0
6136,601500.0
6137,1305000.0
6138,741000.0
6139,495000.0
6140,1345000.0
6141,815000.0
6142,930000.0
6143,730000.0
6144,775000.0
6145,990000.0
6146,950000.0
6147,915000.0
6148,900000.0
6149,810000.0
6150,920000.0
6151,835000.0
6152,790000.0
6153,810000.0
6154,488000.0
6155,900000.0
6156,680000.0
6157,683500.0
6158,590000.0
6159,770000.0
6160,815000.0
6161,975000.0
6162,970000.0
6163,940000.0
6164,600000.0
6165,750000.0
6166,822000.0
6167,983000.0
6168,600000.0
6169,640000.0
6170,430000.0
6171,1350000.0
6172,780000.0
6173,723000.0
6174,1000000.0
6175,533000.0
6176,600000.0
6177,616000.0
6178,792000.0
6179,960000.0
6180,985000.0
6181,820000.0
6182,670000.0
6183,855000.0
6184,690000.0
6185,880000.0
6186,700000.0
6187,721000.0
6188,720000.0
6189,1570000.0
6190,612500.0
6191,960000.0
6192,1085000.0
6193,650000.0
6194,650000.0
6195,937000.0
6196,360000.0
6197,500000.0
6198,775000.0
6199,599000.0
6200,755000.0
6201,750000.0
6202,999000.0
6203,800000.0
6204,806000.0
6205,770000.0
6206,540000.0
6207,708000.0
6208,800000.0
6209,1395000.0
6210,427500.0
6212,1017500.0
6213,910000.0
6214,958000.0
6215,770000.0
6216,870000.0
6217,800000.0
6218,1501000.0
6219,1663000.0
6220,780000.0
6221,630000.0
6222,1260000.0
6223,1199000.0
6224,955000.0
6225,860000.0
6226,740000.0
6227,876000.0
6228,802000.0
6229,736000.0
6230,755000.0
6231,650000.0
6232,940000.0
6233,962000.0
6234,629000.0
6235,881000.0
6236,550000.0
6237,565000.0
6238,840000.0
6239,940000.0
6240,1010000.0
6242,850000.0
6243,850000.0
6244,1160000.0
6245,980000.0
6246,1260000.0
6247,550000.0
6248,690000.0
6249,596000.0
6250,698000.0
6251,620000.0
6252,801000.0
6253,540000.0
6254,765000.0
6255,527000.0
6256,1800000.0
6257,985000.0
6258,2200000.0
6259,2105000.0
6260,1915000.0
6261,1000000.0
6262,1470000.0
6263,1234500.0
6264,1342000.0
6265,1502000.0
6266,1421000.0
6267,1275000.0
6268,1000000.0
6269,1820000.0
6270,1916000.0
6271,1016500.0
6272,1350000.0
6273,1560000.0
6274,1060000.0
6275,1101000.0
6276,880000.0
6277,1080000.0
6278,1115000.0
6279,1753000.0
6280,825000.0
6281,900000.0
6282,2350000.0
6283,1565000.0
6284,1570000.0
6285,1515000.0
6286,1155000.0
6287,875000.0
6288,1384000.0
6289,1130000.0
6290,1305000.0
6291,1130000.0
6292,1100000.0
6293,1010000.0
6294,790000.0
6295,1400000.0
6296,1655000.0
6297,1014000.0
6298,1351000.0
6299,1180000.0
6300,2160000.0
6301,1080000.0
6302,1405000.0
6303,1332000.0
6304,2400000.0
6305,950000.0
6306,2700000.0
6307,1375000.0
6308,1325000.0
6309,1355000.0
6310,964000.0
6311,1335000.0
6312,1900000.0
6313,2730000.0
6314,1030000.0
6315,1631000.0
6316,1000000.0
6317,1960000.0
6318,1230000.0
6319,1725000.0
6320,950000.0
6321,1240000.0
6322,1430000.0
6323,1245000.0
6324,1182500.0
6325,1303000.0
6326,1210000.0
6327,1730000.0
6328,1090000.0
6329,1358000.0
6330,1650000.0
6331,1590000.0
6332,1055000.0
6333,1100000.0
6334,1651000.0
6335,1500000.0
6336,1460000.0
6337,1310000.0
6338,1530000.0
6339,1300000.0
6340,815000.0
6341,765000.0
6342,910000.0
6343,1811000.0
6344,1180000.0
6345,1720000.0
6346,1582000.0
6347,2385000.0
6348,1820000.0
6349,1305000.0
6350,1255000.0
6351,2180000.0
6352,1720000.0
6353,1021000.0
6354,1220000.0
6355,1500000.0
6356,1612000.0
6357,1442000.0
6358,1251000.0
6359,1305000.0
6360,550000.0
6361,860000.0
6362,880000.0
6363,1400000.0
6364,1420000.0
6365,2300000.0
6366,780000.0
6367,2635000.0
6368,1250000.0
6370,1400000.0
6371,1475000.0
6372,1650000.0
6373,1771000.0
6374,2668000.0
6375,1250000.0
6376,855000.0
6377,930000.0
6378,900000.0
6379,1004000.0
6380,930000.0
6381,1200000.0
6382,721000.0
6383,835000.0
6384,637000.0
6385,1265000.0
6386,1100000.0
6387,1082000.0
6389,837000.0
6390,950000.0
6391,840000.0
6392,496000.0
6393,931000.0
6394,650000.0
6395,850000.0
6396,540000.0
6397,1150000.0
6398,965000.0
6399,700000.0
6400,615000.0
6401,775000.0
6402,735000.0
6403,550000.0
6404,1000000.0
6405,780000.0
6406,843000.0
6407,600000.0
6408,925000.0
6409,1080000.0
6410,656000.0
6411,799900.0
6412,916000.0
6413,914000.0
6414,1650000.0
6415,990000.0
6416,512000.0
6417,600000.0
6418,910000.0
6419,485000.0
6420,900000.0
6421,1000000.0
6422,722000.0
6423,910000.0
6424,1260000.0
6425,550000.0
6426,690000.0
6427,1065000.0
6428,1200000.0
6429,850000.0
6430,1355000.0
6431,971000.0
6432,900000.0
6433,700000.0
6434,930000.0
6435,920000.0
6436,842000.0
6437,830000.0
6438,980000.0
6439,800000.0
6440,930000.0
6441,930000.0
6442,886000.0
6443,1080000.0
6444,1040000.0
6445,1400000.0
6446,876000.0
6447,910000.0
6448,800000.0
6449,1070000.0
6450,565000.0
6451,1226000.0
6452,810000.0
6453,1127000.0
6454,750000.0
6455,980000.0
6456,670000.0
6457,1315000.0
6458,780000.0
6459,986000.0
6460,771000.0
6461,890000.0
6462,1088000.0
6463,1123000.0
6464,600000.0
6465,890000.0
6466,1040000.0
6467,1050000.0
6468,900000.0
6469,515000.0
6470,1040000.0
6471,520000.0
6472,605000.0
6473,890000.0
6474,790000.0
6475,1000000.0
6476,860000.0
6477,630000.0
6478,810000.0
6479,875000.0
6480,923000.0
6481,920000.0
6482,1150000.0
6483,871000.0
6484,910000.0
6485,1330000.0
6486,821000.0
6487,888500.0
6488,870000.0
6489,1186000.0
6490,900000.0
6491,1030000.0
6492,1615000.0
6493,715000.0
6494,1162500.0
6495,1142500.0
6496,930000.0
6497,875000.0
6498,840000.0
6499,805000.0
6500,750000.0
6501,1190000.0
6502,1045000.0
6503,1121000.0
6504,715000.0
6505,1200000.0
6506,917500.0
6507,770000.0
6508,800000.0
6509,1075000.0
6510,1015000.0
6511,880000.0
6512,1020000.0
6513,1000000.0
6514,1010000.0
6515,1110000.0
6516,800000.0
6517,910000.0
6518,1215000.0
6519,801000.0
6520,1010000.0
6521,690000.0
6522,630000.0
6523,1100000.0
6524,1055000.0
6525,560000.0
6526,850000.0
6527,1400000.0
6528,930000.0
6529,830000.0
6530,881000.0
6531,660000.0
6532,945000.0
6533,1210000.0
6534,970000.0
6535,465000.0
6536,725000.0
6537,990000.0
6538,972500.0
6539,955000.0
6540,1017500.0
6541,1050000.0
6542,840000.0
6543,1242000.0
6544,1365000.0
6545,1350000.0
6546,920000.0
6547,1115000.0
6548,1171000.0
6549,1060000.0
6550,996000.0
6551,1150000.0
6552,1270000.0
6553,980000.0
6554,1148000.0
6555,1060500.0
6556,990000.0
6557,980000.0
6558,1485000.0
6559,1350000.0
6560,905000.0
6561,1045000.0
6562,1072500.0
6563,920000.0
6564,1035000.0
6565,880000.0
6566,961000.0
6567,1001000.0
6568,1150000.0
6569,820000.0
6570,950000.0
6571,910000.0
6572,475000.0
6573,415000.0
6574,731000.0
6575,723000.0
6576,1025000.0
6577,770000.0
6578,645000.0
6579,1005000.0
6580,931000.0
6581,535000.0
6582,920000.0
6583,510000.0
6584,651000.0
6585,502500.0
6586,365000.0
6587,405000.0
6588,730000.0
6589,260000.0
6590,665000.0
6591,625000.0
6592,357500.0
6593,851000.0
6594,998000.0
6595,1030000.0
6596,498000.0
6597,410000.0
6598,341000.0
6599,900000.0
6600,500000.0
6601,1015000.0
6602,915000.0
6603,380000.0
6604,468000.0
6605,800000.0
6606,380000.0
6607,600000.0
6608,530000.0
6609,592000.0
6610,611000.0
6611,650000.0
6612,416000.0
6613,610000.0
6614,890000.0
6615,865000.0
6616,650000.0
6617,650000.0
6618,836000.0
6619,401000.0
6620,635000.0
6621,420000.0
6622,810000.0
6623,780000.0
6624,660000.0
6625,555000.0
6626,540000.0
6627,812000.0
6628,682000.0
6629,750000.0
6630,644000.0
6631,895500.0
6632,500000.0
6633,940000.0
6634,585000.0
6635,360000.0
6636,380000.0
6637,546000.0
6638,400000.0
6639,1700000.0
6640,592500.0
6641,830000.0
6642,360000.0
6643,655000.0
6644,410000.0
6645,836000.0
6646,635000.0
6647,811000.0
6648,650000.0
6649,765000.0
6650,715000.0
6651,670000.0
6652,680000.0
6653,786000.0
6654,650000.0
6655,540000.0
6656,685000.0
6657,800000.0
6658,830000.0
6659,539000.0
6660,622500.0
6661,767500.0
6662,780000.0
6663,668000.0
6664,1215000.0
6665,1120000.0
6666,800000.0
6668,655000.0
6669,885000.0
6670,510000.0
6671,440000.0
6672,703000.0
6673,750000.0
6674,475000.0
6675,950000.0
6676,730000.0
6677,791000.0
6678,905000.0
6679,767000.0
6680,871000.0
6681,450000.0
6682,921500.0
6683,787000.0
6684,670500.0
6685,1050000.0
6686,475000.0
6687,440000.0
6688,623500.0
6689,830000.0
6690,450000.0
6691,525000.0
6692,692500.0
6693,785000.0
6694,840000.0
6695,925000.0
6696,700000.0
6697,801000.0
6698,866000.0
6699,340000.0
6700,500250.0
6701,810000.0
6702,790000.0
6703,601000.0
6704,968000.0
6705,928000.0
6706,420000.0
6707,885000.0
6708,815000.0
6709,882500.0
6710,793000.0
6711,550000.0
6712,433000.0
6713,680000.0
6714,751000.0
6715,851000.0
6716,777000.0
6717,1162000.0
6718,620000.0
6719,1025000.0
6720,762500.0
6721,832000.0
6722,820000.0
6723,784000.0
6724,1186000.0
6725,665000.0
6726,885000.0
6727,718500.0
6728,762500.0
6729,610000.0
6730,430000.0
6731,730000.0
6732,680000.0
6733,705000.0
6734,705000.0
6735,741000.0
6736,725000.0
6737,615000.0
6738,1010000.0
6739,852000.0
6740,595000.0
6741,631000.0
6742,905000.0
6743,845000.0
6744,770000.0
6745,935000.0
6746,610000.0
6747,678500.0
6748,861500.0
6749,801000.0
6750,1150000.0
6751,760000.0
6752,605000.0
6753,652000.0
6754,930000.0
6755,741000.0
6756,1005000.0
6757,800000.0
6758,395000.0
6759,1025000.0
6760,840000.0
6761,560000.0
6762,900000.0
6763,902000.0
6764,825000.0
6765,1100000.0
6766,1266000.0
6767,1040000.0
6768,888000.0
6769,857700.0
6770,510000.0
6771,930000.0
6772,635000.0
6773,850000.0
6774,780000.0
6775,877500.0
6776,912000.0
6777,685000.0
6778,911000.0
6779,817000.0
6780,635000.0
6781,700000.0
6782,860000.0
6783,925000.0
6784,526250.0
6785,351000.0
6786,760000.0
6787,690000.0
6788,1210000.0
6789,935000.0
6790,510000.0
6791,861000.0
6792,755000.0
6793,1200000.0
6794,652000.0
6795,953000.0
6796,725000.0
6797,880000.0
6798,502000.0
6799,1175000.0
6800,1282500.0
6801,760500.0
6802,905000.0
6803,875000.0
6804,670000.0
6805,605000.0
6806,672000.0
6807,861000.0
6808,906000.0
6809,758000.0
6810,900000.0
6811,762000.0
6812,750000.0
6813,755000.0
6814,680000.0
6815,870000.0
6816,930000.0
6817,912000.0
6818,900000.0
6819,935000.0
6820,920000.0
6821,876000.0
6822,866000.0
6823,775500.0
6824,920000.0
6825,901000.0
6826,680000.0
6827,890000.0
6828,1190000.0
6829,855000.0
6830,785000.0
6831,1000000.0
6832,800000.0
6833,1400000.0
6834,640000.0
6836,852000.0
6837,800000.0
6838,625500.0
6839,937000.0
6840,1260000.0
6841,2180000.0
6843,1102000.0
6845,1130000.0
6846,1010000.0
6847,1025000.0
6848,1102000.0
6849,1422000.0
6850,1506000.0
6851,1350000.0
6852,1090000.0
6853,1474000.0
6854,1555000.0
6855,1275000.0
6856,1150000.0
6857,950000.0
6858,855000.0
6859,900000.0
6860,1250000.0
6861,990000.0
6862,1189000.0
6863,1220000.0
6864,1100000.0
6865,1346000.0
6866,1340000.0
6867,1421000.0
6868,1074000.0
6869,1205000.0
6870,1430000.0
6871,1465000.0
6872,1035000.0
6873,930000.0
6874,1182000.0
6875,777500.0
6876,1115000.0
6877,1710000.0
6878,1420000.0
6880,1346000.0
6881,1081000.0
6882,1820000.0
6883,905000.0
6884,1088000.0
6886,951000.0
6887,912000.0
6888,1285000.0
6889,1220000.0
6890,1695000.0
6891,1365000.0
6892,1088000.0
6893,1765000.0
6894,1045000.0
6895,1591000.0
6896,1275000.0
6897,1035000.0
6898,2000000.0
6899,2640000.0
6900,1456000.0
6901,1145000.0
6902,810000.0
6903,1220000.0
6904,1430000.0
6905,1045000.0
6906,2000000.0
6907,1145000.0
6908,1285000.0
6909,905000.0
6910,1645000.0
6911,1270000.0
6912,965000.0
6913,1100000.0
6914,1850000.0
6915,1650000.0
6916,1320000.0
6917,1651000.0
6918,1032000.0
6919,915000.0
6920,1075000.0
6921,1800000.0
6922,1200000.0
6923,1555000.0
6924,2055000.0
6925,1570000.0
6926,1345000.0
6927,1350000.0
6928,1405000.0
6929,1495000.0
6930,1410000.0
6931,1150000.0
6932,1775000.0
6933,1270000.0
6934,827500.0
6935,1500000.0
6936,1165000.0
6937,870000.0
6938,1185000.0
6939,1520000.0
6940,950000.0
6941,1110000.0
6942,950000.0
6943,1214000.0
6944,1785000.0
6945,1050000.0
6946,860000.0
6947,1330000.0
6948,1210000.0
6949,911000.0
6950,1590000.0
6951,1165000.0
6952,890500.0
6953,1442000.0
6954,1676000.0
6955,1400000.0
6956,1301000.0
6957,1172000.0
6958,1255000.0
6959,1120000.0
6960,890500.0
6961,1300000.0
6962,1530000.0
6963,1000000.0
6964,1280000.0
